test_id,reference_int,reference_hex,hw_hex,hw_int,abs_error_int,rel_error,squared_error,exact_match
4695,43,002B,002B,43,0,0.0,0,1
4696,127,007F,007F,127,0,0.0,0,1
4697,164,00A4,00A4,164,0,0.0,0,1
4698,77,004D,004D,77,0,0.0,0,1
4699,40,0028,0028,40,0,0.0,0,1
4700,157,009D,009D,157,0,0.0,0,1
4701,100,0064,0064,100,0,0.0,0,1
4702,28,001C,001C,28,0,0.0,0,1
4703,134,0086,0086,134,0,0.0,0,1
4704,89,0059,0059,89,0,0.0,0,1
4705,-61,FFC3,FFC3,-61,0,0.0,0,1
4706,-151,FF69,FF69,-151,0,0.0,0,1
4707,41,0029,0029,41,0,0.0,0,1
4708,-9,FFF7,FFF7,-9,0,0.0,0,1
4709,12,000C,000C,12,0,0.0,0,1
4710,123,007B,007B,123,0,0.0,0,1
4711,-112,FF90,FF90,-112,0,0.0,0,1
4712,-16,FFF0,FFF0,-16,0,0.0,0,1
4713,42,002A,002A,42,0,0.0,0,1
4714,-1,FFFF,FFFF,-1,0,0.0,0,1
4715,-94,FFA2,FFA2,-94,0,0.0,0,1
4716,-215,FF29,FF29,-215,0,0.0,0,1
4717,56,0038,0038,56,0,0.0,0,1
4718,31,001F,001F,31,0,0.0,0,1
4719,-68,FFBC,FFBC,-68,0,0.0,0,1
4720,-8,FFF8,FFF8,-8,0,0.0,0,1
4721,34,0022,0022,34,0,0.0,0,1
4722,-123,FF85,FF85,-123,0,0.0,0,1
4723,60,003C,003C,60,0,0.0,0,1
4724,-67,FFBD,FFBD,-67,0,0.0,0,1
4725,40,0028,0028,40,0,0.0,0,1
4726,-137,FF77,FF77,-137,0,0.0,0,1
4727,-126,FF82,FF82,-126,0,0.0,0,1
4728,-9,FFF7,FFF7,-9,0,0.0,0,1
4729,-44,FFD4,FFD4,-44,0,0.0,0,1
4730,-161,FF5F,FF5F,-161,0,0.0,0,1
4731,-12,FFF4,FFF4,-12,0,0.0,0,1
4732,-82,FFAE,FFAE,-82,0,0.0,0,1
4733,87,0057,0057,87,0,0.0,0,1
4734,99,0063,0063,99,0,0.0,0,1
4735,123,007B,007B,123,0,0.0,0,1
4736,-18,FFEE,FFEE,-18,0,0.0,0,1
4737,43,002B,002B,43,0,0.0,0,1
4738,132,0084,0084,132,0,0.0,0,1
4739,89,0059,0059,89,0,0.0,0,1
4740,55,0037,0037,55,0,0.0,0,1
4741,-81,FFAF,FFAF,-81,0,0.0,0,1
4742,-15,FFF1,FFF1,-15,0,0.0,0,1
4743,118,0076,0076,118,0,0.0,0,1
4744,17,0011,0011,17,0,0.0,0,1
4745,-37,FFDB,FFDB,-37,0,0.0,0,1
4746,-115,FF8D,FF8D,-115,0,0.0,0,1
4747,-61,FFC3,FFC3,-61,0,0.0,0,1
4748,194,00C2,00C2,194,0,0.0,0,1
4749,-67,FFBD,FFBD,-67,0,0.0,0,1
4750,43,002B,002B,43,0,0.0,0,1
4751,51,0033,0033,51,0,0.0,0,1
4752,-146,FF6E,FF6E,-146,0,0.0,0,1
4753,-43,FFD5,FFD5,-43,0,0.0,0,1
4754,-7,FFF9,FFF9,-7,0,0.0,0,1
4755,-206,FF32,FF32,-206,0,0.0,0,1
4756,54,0036,0036,54,0,0.0,0,1
4757,-75,FFB5,FFB5,-75,0,0.0,0,1
4758,-129,FF7F,FF7F,-129,0,0.0,0,1
4759,-18,FFEE,FFEE,-18,0,0.0,0,1
4760,96,0060,0060,96,0,0.0,0,1
4761,73,0049,0049,73,0,0.0,0,1
4762,-93,FFA3,FFA3,-93,0,0.0,0,1
4763,-125,FF83,FF83,-125,0,0.0,0,1
4764,3,0003,0003,3,0,0.0,0,1
4765,49,0031,0031,49,0,0.0,0,1
4766,158,009E,009E,158,0,0.0,0,1
4767,25,0019,0019,25,0,0.0,0,1
4768,-51,FFCD,FFCD,-51,0,0.0,0,1
4769,79,004F,004F,79,0,0.0,0,1
4770,-37,FFDB,FFDB,-37,0,0.0,0,1
4771,-20,FFEC,FFEC,-20,0,0.0,0,1
4772,-4,FFFC,FFFC,-4,0,0.0,0,1
4773,-180,FF4C,FF4C,-180,0,0.0,0,1
4774,199,00C7,00C7,199,0,0.0,0,1
4775,83,0053,0053,83,0,0.0,0,1
4776,171,00AB,00AB,171,0,0.0,0,1
4777,-120,FF88,FF88,-120,0,0.0,0,1
4778,22,0016,0016,22,0,0.0,0,1
4779,63,003F,003F,63,0,0.0,0,1
4780,-15,FFF1,FFF1,-15,0,0.0,0,1
4781,5,0005,0005,5,0,0.0,0,1
4782,33,0021,0021,33,0,0.0,0,1
4783,-6,FFFA,FFFA,-6,0,0.0,0,1
4784,-65,FFBF,FFBF,-65,0,0.0,0,1
4785,-122,FF86,FF86,-122,0,0.0,0,1
4786,34,0022,0022,34,0,0.0,0,1
4787,40,0028,0028,40,0,0.0,0,1
4788,-4,FFFC,FFFC,-4,0,0.0,0,1
4789,-110,FF92,FF92,-110,0,0.0,0,1
4790,118,0076,0076,118,0,0.0,0,1
4791,128,0080,0080,128,0,0.0,0,1
4792,27,001B,001B,27,0,0.0,0,1
4793,-25,FFE7,FFE7,-25,0,0.0,0,1
4794,-16,FFF0,FFF0,-16,0,0.0,0,1
4795,139,008B,008B,139,0,0.0,0,1
4796,-133,FF7B,FF7B,-133,0,0.0,0,1
4797,3,0003,0003,3,0,0.0,0,1
4798,-58,FFC6,FFC6,-58,0,0.0,0,1
4799,124,007C,007C,124,0,0.0,0,1
4800,125,007D,007D,125,0,0.0,0,1
4801,165,00A5,00A5,165,0,0.0,0,1
4802,82,0052,0052,82,0,0.0,0,1
4803,86,0056,0056,86,0,0.0,0,1
4804,-60,FFC4,FFC4,-60,0,0.0,0,1
4805,92,005C,005C,92,0,0.0,0,1
4806,-127,FF81,FF81,-127,0,0.0,0,1
4807,180,00B4,00B4,180,0,0.0,0,1
4808,-201,FF37,FF37,-201,0,0.0,0,1
4809,-124,FF84,FF84,-124,0,0.0,0,1
4810,45,002D,002D,45,0,0.0,0,1
4811,-181,FF4B,FF4B,-181,0,0.0,0,1
4812,39,0027,0027,39,0,0.0,0,1
4813,35,0023,0023,35,0,0.0,0,1
4814,68,0044,0044,68,0,0.0,0,1
4815,-33,FFDF,FFDF,-33,0,0.0,0,1
4816,-23,FFE9,FFE9,-23,0,0.0,0,1
4817,44,002C,002C,44,0,0.0,0,1
4818,154,009A,009A,154,0,0.0,0,1
4819,-26,FFE6,FFE6,-26,0,0.0,0,1
4820,-117,FF8B,FF8B,-117,0,0.0,0,1
4821,-78,FFB2,FFB2,-78,0,0.0,0,1
4822,37,0025,0025,37,0,0.0,0,1
4823,-24,FFE8,FFE8,-24,0,0.0,0,1
4824,-20,FFEC,FFEC,-20,0,0.0,0,1
4825,-111,FF91,FF91,-111,0,0.0,0,1
4826,-123,FF85,FF85,-123,0,0.0,0,1
4827,-185,FF47,FF47,-185,0,0.0,0,1
4828,98,0062,0062,98,0,0.0,0,1
4829,180,00B4,00B4,180,0,0.0,0,1
4830,147,0093,0093,147,0,0.0,0,1
4831,-133,FF7B,FF7B,-133,0,0.0,0,1
4832,-132,FF7C,FF7C,-132,0,0.0,0,1
4833,-118,FF8A,FF8A,-118,0,0.0,0,1
4834,90,005A,005A,90,0,0.0,0,1
4835,-119,FF89,FF89,-119,0,0.0,0,1
4836,30,001E,001E,30,0,0.0,0,1
4837,143,008F,008F,143,0,0.0,0,1
4838,-102,FF9A,FF9A,-102,0,0.0,0,1
4839,27,001B,001B,27,0,0.0,0,1
4840,-92,FFA4,FFA4,-92,0,0.0,0,1
4841,-30,FFE2,FFE2,-30,0,0.0,0,1
4842,-36,FFDC,FFDC,-36,0,0.0,0,1
4843,5,0005,0005,5,0,0.0,0,1
4844,-89,FFA7,FFA7,-89,0,0.0,0,1
4845,-127,FF81,FF81,-127,0,0.0,0,1
4846,56,0038,0038,56,0,0.0,0,1
4847,80,0050,0050,80,0,0.0,0,1
4848,71,0047,0047,71,0,0.0,0,1
4849,-15,FFF1,FFF1,-15,0,0.0,0,1
4850,34,0022,0022,34,0,0.0,0,1
4851,-64,FFC0,FFC0,-64,0,0.0,0,1
4852,142,008E,008E,142,0,0.0,0,1
4853,80,0050,0050,80,0,0.0,0,1
4854,46,002E,002E,46,0,0.0,0,1
4855,31,001F,001F,31,0,0.0,0,1
4856,78,004E,004E,78,0,0.0,0,1
4857,4,0004,0004,4,0,0.0,0,1
4858,63,003F,003F,63,0,0.0,0,1
4859,14,000E,000E,14,0,0.0,0,1
4860,-18,FFEE,FFEE,-18,0,0.0,0,1
4861,-141,FF73,FF73,-141,0,0.0,0,1
4862,79,004F,004F,79,0,0.0,0,1
4863,-57,FFC7,FFC7,-57,0,0.0,0,1
4864,-100,FF9C,FF9C,-100,0,0.0,0,1
4865,134,0086,0086,134,0,0.0,0,1
4866,-61,FFC3,FFC3,-61,0,0.0,0,1
4867,-82,FFAE,FFAE,-82,0,0.0,0,1
4868,187,00BB,00BB,187,0,0.0,0,1
4869,130,0082,0082,130,0,0.0,0,1
4870,49,0031,0031,49,0,0.0,0,1
4871,-23,FFE9,FFE9,-23,0,0.0,0,1
4872,89,0059,0059,89,0,0.0,0,1
4873,29,001D,001D,29,0,0.0,0,1
4874,85,0055,0055,85,0,0.0,0,1
4875,-59,FFC5,FFC5,-59,0,0.0,0,1
4876,58,003A,003A,58,0,0.0,0,1
4877,-20,FFEC,FFEC,-20,0,0.0,0,1
4878,-18,FFEE,FFEE,-18,0,0.0,0,1
4879,86,0056,0056,86,0,0.0,0,1
4880,10,000A,000A,10,0,0.0,0,1
4881,128,0080,0080,128,0,0.0,0,1
4882,-70,FFBA,FFBA,-70,0,0.0,0,1
4883,40,0028,0028,40,0,0.0,0,1
4884,-51,FFCD,FFCD,-51,0,0.0,0,1
4885,117,0075,0075,117,0,0.0,0,1
4886,-37,FFDB,FFDB,-37,0,0.0,0,1
4887,132,0084,0084,132,0,0.0,0,1
4888,-99,FF9D,FF9D,-99,0,0.0,0,1
4889,86,0056,0056,86,0,0.0,0,1
4890,95,005F,005F,95,0,0.0,0,1
4891,-24,FFE8,FFE8,-24,0,0.0,0,1
4892,107,006B,006B,107,0,0.0,0,1
4893,120,0078,0078,120,0,0.0,0,1
4894,34,0022,0022,34,0,0.0,0,1
4895,-143,FF71,FF71,-143,0,0.0,0,1
4896,92,005C,005C,92,0,0.0,0,1
4897,-93,FFA3,FFA3,-93,0,0.0,0,1
4898,35,0023,0023,35,0,0.0,0,1
4899,61,003D,003D,61,0,0.0,0,1
4900,-38,FFDA,FFDA,-38,0,0.0,0,1
4901,-8,FFF8,FFF8,-8,0,0.0,0,1
4902,-58,FFC6,FFC6,-58,0,0.0,0,1
4903,-43,FFD5,FFD5,-43,0,0.0,0,1
4904,48,0030,0030,48,0,0.0,0,1
4905,133,0085,0085,133,0,0.0,0,1
4906,193,00C1,00C1,193,0,0.0,0,1
4907,26,001A,001A,26,0,0.0,0,1
4908,-44,FFD4,FFD4,-44,0,0.0,0,1
4909,-86,FFAA,FFAA,-86,0,0.0,0,1
4910,115,0073,0073,115,0,0.0,0,1
4911,44,002C,002C,44,0,0.0,0,1
4912,-153,FF67,FF67,-153,0,0.0,0,1
4913,80,0050,0050,80,0,0.0,0,1
4914,-72,FFB8,FFB8,-72,0,0.0,0,1
4915,-124,FF84,FF84,-124,0,0.0,0,1
4916,180,00B4,00B4,180,0,0.0,0,1
4917,-94,FFA2,FFA2,-94,0,0.0,0,1
4918,-123,FF85,FF85,-123,0,0.0,0,1
4919,-42,FFD6,FFD6,-42,0,0.0,0,1
4920,-201,FF37,FF37,-201,0,0.0,0,1
4921,96,0060,0060,96,0,0.0,0,1
4922,-154,FF66,FF66,-154,0,0.0,0,1
4923,-86,FFAA,FFAA,-86,0,0.0,0,1
4924,23,0017,0017,23,0,0.0,0,1
4925,-87,FFA9,FFA9,-87,0,0.0,0,1
4926,26,001A,001A,26,0,0.0,0,1
4927,-52,FFCC,FFCC,-52,0,0.0,0,1
4928,-44,FFD4,FFD4,-44,0,0.0,0,1
4929,-96,FFA0,FFA0,-96,0,0.0,0,1
4930,-112,FF90,FF90,-112,0,0.0,0,1
4931,-132,FF7C,FF7C,-132,0,0.0,0,1
4932,-162,FF5E,FF5E,-162,0,0.0,0,1
4933,25,0019,0019,25,0,0.0,0,1
4934,37,0025,0025,37,0,0.0,0,1
4935,-170,FF56,FF56,-170,0,0.0,0,1
4936,-3,FFFD,FFFD,-3,0,0.0,0,1
4937,-6,FFFA,FFFA,-6,0,0.0,0,1
4938,-137,FF77,FF77,-137,0,0.0,0,1
4939,72,0048,0048,72,0,0.0,0,1
4940,-53,FFCB,FFCB,-53,0,0.0,0,1
4941,105,0069,0069,105,0,0.0,0,1
4942,12,000C,000C,12,0,0.0,0,1
4943,-76,FFB4,FFB4,-76,0,0.0,0,1
4944,-151,FF69,FF69,-151,0,0.0,0,1
4945,79,004F,004F,79,0,0.0,0,1
4946,-6,FFFA,FFFA,-6,0,0.0,0,1
4947,104,0068,0068,104,0,0.0,0,1
4948,-106,FF96,FF96,-106,0,0.0,0,1
4949,-59,FFC5,FFC5,-59,0,0.0,0,1
4950,-122,FF86,FF86,-122,0,0.0,0,1
4951,-70,FFBA,FFBA,-70,0,0.0,0,1
4952,150,0096,0096,150,0,0.0,0,1
4953,37,0025,0025,37,0,0.0,0,1
4954,-55,FFC9,FFC9,-55,0,0.0,0,1
4955,36,0024,0024,36,0,0.0,0,1
4956,182,00B6,00B6,182,0,0.0,0,1
4957,-73,FFB7,FFB7,-73,0,0.0,0,1
4958,-120,FF88,FF88,-120,0,0.0,0,1
4959,96,0060,0060,96,0,0.0,0,1
4960,-266,FEF6,FEF6,-266,0,0.0,0,1
4961,-77,FFB3,FFB3,-77,0,0.0,0,1
4962,-66,FFBE,FFBE,-66,0,0.0,0,1
4963,-116,FF8C,FF8C,-116,0,0.0,0,1
4964,-153,FF67,FF67,-153,0,0.0,0,1
4965,-70,FFBA,FFBA,-70,0,0.0,0,1
4966,30,001E,001E,30,0,0.0,0,1
4967,-118,FF8A,FF8A,-118,0,0.0,0,1
4968,44,002C,002C,44,0,0.0,0,1
4969,-64,FFC0,FFC0,-64,0,0.0,0,1
4970,-154,FF66,FF66,-154,0,0.0,0,1
4971,-68,FFBC,FFBC,-68,0,0.0,0,1
4972,30,001E,001E,30,0,0.0,0,1
4973,-15,FFF1,FFF1,-15,0,0.0,0,1
4974,58,003A,003A,58,0,0.0,0,1
4975,-101,FF9B,FF9B,-101,0,0.0,0,1
4976,-120,FF88,FF88,-120,0,0.0,0,1
4977,-171,FF55,FF55,-171,0,0.0,0,1
4978,111,006F,006F,111,0,0.0,0,1
4979,-130,FF7E,FF7E,-130,0,0.0,0,1
4980,47,002F,002F,47,0,0.0,0,1
4981,-92,FFA4,FFA4,-92,0,0.0,0,1
4982,66,0042,0042,66,0,0.0,0,1
4983,39,0027,0027,39,0,0.0,0,1
4984,-120,FF88,FF88,-120,0,0.0,0,1
4985,84,0054,0054,84,0,0.0,0,1
4986,-4,FFFC,FFFC,-4,0,0.0,0,1
4987,78,004E,004E,78,0,0.0,0,1
4988,91,005B,005B,91,0,0.0,0,1
4989,-46,FFD2,FFD2,-46,0,0.0,0,1
4990,42,002A,002A,42,0,0.0,0,1
4991,18,0012,0012,18,0,0.0,0,1
4992,106,006A,006A,106,0,0.0,0,1
4993,31,001F,001F,31,0,0.0,0,1
4994,-36,FFDC,FFDC,-36,0,0.0,0,1
4995,-126,FF82,FF82,-126,0,0.0,0,1
4996,118,0076,0076,118,0,0.0,0,1
4997,-82,FFAE,FFAE,-82,0,0.0,0,1
4998,-110,FF92,FF92,-110,0,0.0,0,1
4999,-43,FFD5,FFD5,-43,0,0.0,0,1
5000,-63,FFC1,FFC1,-63,0,0.0,0,1
5001,-70,FFBA,FFBA,-70,0,0.0,0,1
5002,66,0042,0042,66,0,0.0,0,1
5003,115,0073,0073,115,0,0.0,0,1
5004,34,0022,0022,34,0,0.0,0,1
5005,-7,FFF9,FFF9,-7,0,0.0,0,1
5006,11,000B,000B,11,0,0.0,0,1
5007,-141,FF73,FF73,-141,0,0.0,0,1
5008,-137,FF77,FF77,-137,0,0.0,0,1
5009,-36,FFDC,FFDC,-36,0,0.0,0,1
5010,176,00B0,00B0,176,0,0.0,0,1
5011,29,001D,001D,29,0,0.0,0,1
5012,-4,FFFC,FFFC,-4,0,0.0,0,1
5013,-174,FF52,FF52,-174,0,0.0,0,1
5014,10,000A,000A,10,0,0.0,0,1
5015,5,0005,0005,5,0,0.0,0,1
5016,-104,FF98,FF98,-104,0,0.0,0,1
5017,-54,FFCA,FFCA,-54,0,0.0,0,1
5018,96,0060,0060,96,0,0.0,0,1
5019,110,006E,006E,110,0,0.0,0,1
5020,-110,FF92,FF92,-110,0,0.0,0,1
5021,71,0047,0047,71,0,0.0,0,1
5022,37,0025,0025,37,0,0.0,0,1
5023,-15,FFF1,FFF1,-15,0,0.0,0,1
5024,-2,FFFE,FFFE,-2,0,0.0,0,1
5025,46,002E,002E,46,0,0.0,0,1
5026,64,0040,0040,64,0,0.0,0,1
5027,49,0031,0031,49,0,0.0,0,1
5028,228,00E4,00E4,228,0,0.0,0,1
5029,163,00A3,00A3,163,0,0.0,0,1
5030,73,0049,0049,73,0,0.0,0,1
5031,-157,FF63,FF63,-157,0,0.0,0,1
5032,-241,FF0F,FF0F,-241,0,0.0,0,1
5033,-185,FF47,FF47,-185,0,0.0,0,1
5034,128,0080,0080,128,0,0.0,0,1
5035,-87,FFA9,FFA9,-87,0,0.0,0,1
5036,10,000A,000A,10,0,0.0,0,1
5037,-107,FF95,FF95,-107,0,0.0,0,1
5038,61,003D,003D,61,0,0.0,0,1
5039,7,0007,0007,7,0,0.0,0,1
5040,31,001F,001F,31,0,0.0,0,1
5041,-75,FFB5,FFB5,-75,0,0.0,0,1
5042,-98,FF9E,FF9E,-98,0,0.0,0,1
5043,122,007A,007A,122,0,0.0,0,1
5044,-99,FF9D,FF9D,-99,0,0.0,0,1
5045,89,0059,0059,89,0,0.0,0,1
5046,19,0013,0013,19,0,0.0,0,1
5047,102,0066,0066,102,0,0.0,0,1
5048,131,0083,0083,131,0,0.0,0,1
5049,54,0036,0036,54,0,0.0,0,1
5050,-20,FFEC,FFEC,-20,0,0.0,0,1
5051,-28,FFE4,FFE4,-28,0,0.0,0,1
5052,12,000C,000C,12,0,0.0,0,1
5053,-37,FFDB,FFDB,-37,0,0.0,0,1
5054,96,0060,0060,96,0,0.0,0,1
5055,-56,FFC8,FFC8,-56,0,0.0,0,1
5056,-18,FFEE,FFEE,-18,0,0.0,0,1
5057,-117,FF8B,FF8B,-117,0,0.0,0,1
5058,148,0094,0094,148,0,0.0,0,1
5059,-85,FFAB,FFAB,-85,0,0.0,0,1
5060,126,007E,007E,126,0,0.0,0,1
5061,73,0049,0049,73,0,0.0,0,1
5062,-7,FFF9,FFF9,-7,0,0.0,0,1
5063,-7,FFF9,FFF9,-7,0,0.0,0,1
5064,-10,FFF6,FFF6,-10,0,0.0,0,1
5065,6,0006,0006,6,0,0.0,0,1
5066,147,0093,0093,147,0,0.0,0,1
5067,-51,FFCD,FFCD,-51,0,0.0,0,1
5068,-165,FF5B,FF5B,-165,0,0.0,0,1
5069,118,0076,0076,118,0,0.0,0,1
5070,7,0007,0007,7,0,0.0,0,1
5071,-77,FFB3,FFB3,-77,0,0.0,0,1
5072,-25,FFE7,FFE7,-25,0,0.0,0,1
5073,-149,FF6B,FF6B,-149,0,0.0,0,1
5074,60,003C,003C,60,0,0.0,0,1
5075,-113,FF8F,FF8F,-113,0,0.0,0,1
5076,122,007A,007A,122,0,0.0,0,1
5077,145,0091,0091,145,0,0.0,0,1
5078,-27,FFE5,FFE5,-27,0,0.0,0,1
5079,142,008E,008E,142,0,0.0,0,1
5080,-45,FFD3,FFD3,-45,0,0.0,0,1
5081,-87,FFA9,FFA9,-87,0,0.0,0,1
5082,24,0018,0018,24,0,0.0,0,1
5083,-14,FFF2,FFF2,-14,0,0.0,0,1
5084,-23,FFE9,FFE9,-23,0,0.0,0,1
5085,-3,FFFD,FFFD,-3,0,0.0,0,1
5086,-12,FFF4,FFF4,-12,0,0.0,0,1
5087,22,0016,0016,22,0,0.0,0,1
5088,-24,FFE8,FFE8,-24,0,0.0,0,1
5089,-119,FF89,FF89,-119,0,0.0,0,1
5090,38,0026,0026,38,0,0.0,0,1
5091,113,0071,0071,113,0,0.0,0,1
5092,67,0043,0043,67,0,0.0,0,1
5093,63,003F,003F,63,0,0.0,0,1
5094,-9,FFF7,FFF7,-9,0,0.0,0,1
5095,-73,FFB7,FFB7,-73,0,0.0,0,1
5096,104,0068,0068,104,0,0.0,0,1
5097,201,00C9,00C9,201,0,0.0,0,1
5098,130,0082,0082,130,0,0.0,0,1
5099,91,005B,005B,91,0,0.0,0,1
5100,7,0007,0007,7,0,0.0,0,1
5101,-75,FFB5,FFB5,-75,0,0.0,0,1
5102,-43,FFD5,FFD5,-43,0,0.0,0,1
5103,-51,FFCD,FFCD,-51,0,0.0,0,1
5104,-63,FFC1,FFC1,-63,0,0.0,0,1
5105,8,0008,0008,8,0,0.0,0,1
5106,-104,FF98,FF98,-104,0,0.0,0,1
5107,-10,FFF6,FFF6,-10,0,0.0,0,1
5108,63,003F,003F,63,0,0.0,0,1
5109,142,008E,008E,142,0,0.0,0,1
5110,93,005D,005D,93,0,0.0,0,1
5111,59,003B,003B,59,0,0.0,0,1
5112,39,0027,0027,39,0,0.0,0,1
5113,-35,FFDD,FFDD,-35,0,0.0,0,1
5114,90,005A,005A,90,0,0.0,0,1
5115,-111,FF91,FF91,-111,0,0.0,0,1
5116,-49,FFCF,FFCF,-49,0,0.0,0,1
5117,91,005B,005B,91,0,0.0,0,1
5118,59,003B,003B,59,0,0.0,0,1
5119,-12,FFF4,FFF4,-12,0,0.0,0,1
5120,19,0013,0013,19,0,0.0,0,1
5121,-78,FFB2,FFB2,-78,0,0.0,0,1
5122,34,0022,0022,34,0,0.0,0,1
5123,-97,FF9F,FF9F,-97,0,0.0,0,1
5124,-21,FFEB,FFEB,-21,0,0.0,0,1
5125,63,003F,003F,63,0,0.0,0,1
5126,142,008E,008E,142,0,0.0,0,1
5127,74,004A,004A,74,0,0.0,0,1
5128,-11,FFF5,FFF5,-11,0,0.0,0,1
5129,-167,FF59,FF59,-167,0,0.0,0,1
5130,-3,FFFD,FFFD,-3,0,0.0,0,1
5131,-148,FF6C,FF6C,-148,0,0.0,0,1
5132,5,0005,0005,5,0,0.0,0,1
5133,-105,FF97,FF97,-105,0,0.0,0,1
5134,-50,FFCE,FFCE,-50,0,0.0,0,1
5135,-141,FF73,FF73,-141,0,0.0,0,1
5136,-161,FF5F,FF5F,-161,0,0.0,0,1
5137,-161,FF5F,FF5F,-161,0,0.0,0,1
5138,7,0007,0007,7,0,0.0,0,1
5139,64,0040,0040,64,0,0.0,0,1
5140,42,002A,002A,42,0,0.0,0,1
5141,13,000D,000D,13,0,0.0,0,1
5142,74,004A,004A,74,0,0.0,0,1
5143,137,0089,0089,137,0,0.0,0,1
5144,84,0054,0054,84,0,0.0,0,1
5145,-122,FF86,FF86,-122,0,0.0,0,1
5146,-77,FFB3,FFB3,-77,0,0.0,0,1
5147,-9,FFF7,FFF7,-9,0,0.0,0,1
5148,-51,FFCD,FFCD,-51,0,0.0,0,1
5149,81,0051,0051,81,0,0.0,0,1
5150,-28,FFE4,FFE4,-28,0,0.0,0,1
5151,18,0012,0012,18,0,0.0,0,1
5152,-37,FFDB,FFDB,-37,0,0.0,0,1
5153,99,0063,0063,99,0,0.0,0,1
5154,78,004E,004E,78,0,0.0,0,1
5155,162,00A2,00A2,162,0,0.0,0,1
5156,58,003A,003A,58,0,0.0,0,1
5157,-66,FFBE,FFBE,-66,0,0.0,0,1
5158,-70,FFBA,FFBA,-70,0,0.0,0,1
5159,-64,FFC0,FFC0,-64,0,0.0,0,1
5160,55,0037,0037,55,0,0.0,0,1
5161,-68,FFBC,FFBC,-68,0,0.0,0,1
5162,2,0002,0002,2,0,0.0,0,1
5163,-49,FFCF,FFCF,-49,0,0.0,0,1
5164,-23,FFE9,FFE9,-23,0,0.0,0,1
5165,73,0049,0049,73,0,0.0,0,1
5166,14,000E,000E,14,0,0.0,0,1
5167,10,000A,000A,10,0,0.0,0,1
5168,-75,FFB5,FFB5,-75,0,0.0,0,1
5169,-12,FFF4,FFF4,-12,0,0.0,0,1
5170,-42,FFD6,FFD6,-42,0,0.0,0,1
5171,-6,FFFA,FFFA,-6,0,0.0,0,1
5172,-154,FF66,FF66,-154,0,0.0,0,1
5173,19,0013,0013,19,0,0.0,0,1
5174,-60,FFC4,FFC4,-60,0,0.0,0,1
5175,62,003E,003E,62,0,0.0,0,1
5176,105,0069,0069,105,0,0.0,0,1
5177,-15,FFF1,FFF1,-15,0,0.0,0,1
5178,-45,FFD3,FFD3,-45,0,0.0,0,1
5179,-24,FFE8,FFE8,-24,0,0.0,0,1
5180,-62,FFC2,FFC2,-62,0,0.0,0,1
5181,-105,FF97,FF97,-105,0,0.0,0,1
5182,0,0000,0000,0,0,0.0,0,1
5183,-123,FF85,FF85,-123,0,0.0,0,1
5184,70,0046,0046,70,0,0.0,0,1
5185,20,0014,0014,20,0,0.0,0,1
5186,-69,FFBB,FFBB,-69,0,0.0,0,1
5187,50,0032,0032,50,0,0.0,0,1
5188,22,0016,0016,22,0,0.0,0,1
5189,-78,FFB2,FFB2,-78,0,0.0,0,1
5190,-2,FFFE,FFFE,-2,0,0.0,0,1
5191,-135,FF79,FF79,-135,0,0.0,0,1
5192,-20,FFEC,FFEC,-20,0,0.0,0,1
5193,-16,FFF0,FFF0,-16,0,0.0,0,1
5194,-15,FFF1,FFF1,-15,0,0.0,0,1
5195,105,0069,0069,105,0,0.0,0,1
5196,55,0037,0037,55,0,0.0,0,1
5197,-30,FFE2,FFE2,-30,0,0.0,0,1
5198,99,0063,0063,99,0,0.0,0,1
5199,34,0022,0022,34,0,0.0,0,1
5200,150,0096,0096,150,0,0.0,0,1
5201,61,003D,003D,61,0,0.0,0,1
5202,31,001F,001F,31,0,0.0,0,1
5203,-152,FF68,FF68,-152,0,0.0,0,1
5204,87,0057,0057,87,0,0.0,0,1
5205,-53,FFCB,FFCB,-53,0,0.0,0,1
5206,190,00BE,00BE,190,0,0.0,0,1
5207,66,0042,0042,66,0,0.0,0,1
5208,105,0069,0069,105,0,0.0,0,1
5209,-25,FFE7,FFE7,-25,0,0.0,0,1
5210,121,0079,0079,121,0,0.0,0,1
5211,140,008C,008C,140,0,0.0,0,1
5212,129,0081,0081,129,0,0.0,0,1
5213,-11,FFF5,FFF5,-11,0,0.0,0,1
5214,140,008C,008C,140,0,0.0,0,1
5215,69,0045,0045,69,0,0.0,0,1
5216,-114,FF8E,FF8E,-114,0,0.0,0,1
5217,-184,FF48,FF48,-184,0,0.0,0,1
5218,-46,FFD2,FFD2,-46,0,0.0,0,1
5219,-20,FFEC,FFEC,-20,0,0.0,0,1
5220,70,0046,0046,70,0,0.0,0,1
5221,97,0061,0061,97,0,0.0,0,1
5222,-56,FFC8,FFC8,-56,0,0.0,0,1
5223,-124,FF84,FF84,-124,0,0.0,0,1
5224,-25,FFE7,FFE7,-25,0,0.0,0,1
5225,53,0035,0035,53,0,0.0,0,1
5226,-81,FFAF,FFAF,-81,0,0.0,0,1
5227,-172,FF54,FF54,-172,0,0.0,0,1
5228,181,00B5,00B5,181,0,0.0,0,1
5229,72,0048,0048,72,0,0.0,0,1
5230,28,001C,001C,28,0,0.0,0,1
5231,282,011A,011A,282,0,0.0,0,1
5232,155,009B,009B,155,0,0.0,0,1
5233,-162,FF5E,FF5E,-162,0,0.0,0,1
